invoice_id,customer_id,subscription_id,plan_id,invoice_date,month,currency,amount,amount_eur,status
inv_003553,cus_00227,sub_00227,plan_growth,2025-09-02,2025-09,EUR,99,99,paid
inv_003554,cus_00227,sub_00227,plan_growth,2025-10-02,2025-10,EUR,99,99,paid
inv_003555,cus_00227,sub_00227,plan_growth,2025-11-04,2025-11,EUR,99,99,paid
inv_003556,cus_00227,sub_00227,plan_growth,2025-12-05,2025-12,EUR,99,99,paid
inv_003557,cus_00227,sub_00227,plan_growth,2026-01-05,2026-01,EUR,99,99,paid
inv_003558,cus_00227,sub_00227,plan_growth,2026-02-03,2026-02,EUR,99,99,paid
inv_003559,cus_00227,sub_00227,plan_growth,2026-03-05,2026-03,EUR,149,149,paid
inv_003560,cus_00227,sub_00227,plan_growth,2026-04-02,2026-04,EUR,149,149,paid
inv_003561,cus_00227,sub_00227,plan_growth,2026-05-04,2026-05,EUR,149,149,paid
inv_003562,cus_00227,sub_00227,plan_growth,2026-06-02,2026-06,EUR,149,149,paid
inv_003563,cus_00227,sub_00227,plan_growth,2026-07-01,2026-07,EUR,149,149,paid
inv_003564,cus_00227,sub_00227,plan_growth,2026-08-02,2026-08,EUR,149,149,paid
inv_003565,cus_00228,sub_00228,plan_growth,2025-07-05,2025-07,EUR,99,99,paid
inv_003566,cus_00228,sub_00228,plan_growth,2025-08-01,2025-08,EUR,99,99,paid
inv_003567,cus_00228,sub_00228,plan_growth,2025-09-05,2025-09,EUR,99,99,paid
inv_003568,cus_00228,sub_00228,plan_growth,2025-10-02,2025-10,EUR,99,99,paid
inv_003569,cus_00228,sub_00228,plan_growth,2025-11-05,2025-11,EUR,99,99,paid
inv_003570,cus_00228,sub_00228,plan_growth,2025-12-05,2025-12,EUR,99,99,paid
inv_003571,cus_00228,sub_00228,plan_growth,2026-01-03,2026-01,EUR,99,99,paid
inv_003572,cus_00228,sub_00228,plan_growth,2026-02-01,2026-02,EUR,99,99,paid
inv_003573,cus_00228,sub_00228,plan_growth,2026-03-05,2026-03,EUR,149,149,paid
inv_003574,cus_00228,sub_00228,plan_growth,2026-04-05,2026-04,EUR,149,149,paid
inv_003575,cus_00228,sub_00228,plan_growth,2026-05-01,2026-05,EUR,149,149,paid
inv_003576,cus_00228,sub_00228,plan_growth,2026-06-03,2026-06,EUR,149,149,paid
inv_003577,cus_00228,sub_00228,plan_growth,2026-07-05,2026-07,EUR,149,149,paid
inv_003578,cus_00228,sub_00228,plan_growth,2026-08-02,2026-08,EUR,149,149,paid
inv_003579,cus_00229,sub_00229,plan_scale,2025-07-02,2025-07,USD,325,299,paid
inv_003580,cus_00229,sub_00229,plan_scale,2025-08-02,2025-08,USD,325,299,paid
inv_003581,cus_00229,sub_00229,plan_scale,2025-09-05,2025-09,USD,325,299,void
inv_003582,cus_00229,sub_00229,plan_scale,2025-10-03,2025-10,USD,325,299,paid
inv_003583,cus_00229,sub_00229,plan_scale,2025-11-02,2025-11,USD,325,299,paid
inv_003584,cus_00229,sub_00229,plan_scale,2025-12-03,2025-12,USD,325,299,paid
inv_003585,cus_00229,sub_00229,plan_scale,2026-01-04,2026-01,USD,325,299,paid
inv_003586,cus_00230,sub_00230,plan_starter,2025-07-04,2025-07,EUR,29,29,paid
inv_003587,cus_00230,sub_00230,plan_starter,2025-08-05,2025-08,EUR,29,29,paid
inv_003588,cus_00230,sub_00230,plan_starter,2025-09-01,2025-09,EUR,29,29,paid
inv_003589,cus_00230,sub_00230,plan_starter,2025-10-01,2025-10,EUR,29,29,paid
inv_003590,cus_00230,sub_00230,plan_starter,2025-11-05,2025-11,EUR,29,29,paid
inv_003591,cus_00230,sub_00230,plan_starter,2025-12-04,2025-12,EUR,29,29,void
inv_003592,cus_00230,sub_00230,plan_starter,2026-01-02,2026-01,EUR,29,29,paid
inv_003593,cus_00230,sub_00230,plan_starter,2026-02-05,2026-02,EUR,29,29,paid
inv_003594,cus_00230,sub_00230,plan_starter,2026-03-02,2026-03,EUR,29,29,paid
inv_003595,cus_00230,sub_00230,plan_starter,2026-04-05,2026-04,EUR,29,29,paid
inv_003596,cus_00230,sub_00230,plan_starter,2026-05-05,2026-05,EUR,29,29,paid
inv_003597,cus_00231,sub_00231,plan_starter,2025-08-02,2025-08,USD,31.52,29,open
inv_003598,cus_00231,sub_00231,plan_starter,2025-09-05,2025-09,USD,31.52,29,paid
inv_003599,cus_00231,sub_00231,plan_starter,2025-10-03,2025-10,USD,31.52,29,paid
inv_003600,cus_00231,sub_00231,plan_starter,2025-11-01,2025-11,USD,31.52,29,paid
inv_003601,cus_00231,sub_00231,plan_starter,2025-12-02,2025-12,USD,31.52,29,paid
inv_003602,cus_00231,sub_00231,plan_starter,2026-01-01,2026-01,USD,31.52,29,paid
inv_003603,cus_00231,sub_00231,plan_starter,2026-02-01,2026-02,USD,31.52,29,paid
inv_003604,cus_00231,sub_00231,plan_starter,2026-03-04,2026-03,USD,31.52,29,paid
inv_003605,cus_00231,sub_00231,plan_starter,2026-04-01,2026-04,USD,31.52,29,paid
inv_003606,cus_00231,sub_00231,plan_starter,2026-05-02,2026-05,USD,31.52,29,paid
inv_003607,cus_00231,sub_00231,plan_starter,2026-06-04,2026-06,USD,31.52,29,paid
inv_003608,cus_00231,sub_00231,plan_starter,2026-07-03,2026-07,USD,31.52,29,paid
inv_003609,cus_00231,sub_00231,plan_starter,2026-08-02,2026-08,USD,31.52,29,paid
inv_003610,cus_00232,sub_00232,plan_scale,2025-08-01,2025-08,EUR,299,299,paid
inv_003611,cus_00232,sub_00232,plan_scale,2025-09-03,2025-09,EUR,299,299,paid
inv_003612,cus_00232,sub_00232,plan_scale,2025-10-01,2025-10,EUR,299,299,paid
inv_003613,cus_00232,sub_00232,plan_scale,2025-11-03,2025-11,EUR,299,299,open
inv_003614,cus_00232,sub_00232,plan_scale,2025-12-04,2025-12,EUR,299,299,paid
inv_003615,cus_00232,sub_00232,plan_scale,2026-01-03,2026-01,EUR,299,299,paid
inv_003616,cus_00232,sub_00232,plan_scale,2026-02-04,2026-02,EUR,299,299,open
inv_003617,cus_00232,sub_00232,plan_scale,2026-03-05,2026-03,EUR,299,299,paid
inv_003618,cus_00232,sub_00232,plan_scale,2026-04-05,2026-04,EUR,299,299,paid
inv_003619,cus_00232,sub_00232,plan_scale,2026-05-04,2026-05,EUR,299,299,paid
inv_003620,cus_00232,sub_00232,plan_scale,2026-06-05,2026-06,EUR,299,299,paid
inv_003621,cus_00232,sub_00232,plan_scale,2026-07-02,2026-07,EUR,299,299,paid
inv_003622,cus_00232,sub_00232,plan_scale,2026-08-03,2026-08,EUR,299,299,paid
inv_003623,cus_00233,sub_00233,plan_starter,2025-08-02,2025-08,GBP,24.79,29,paid
inv_003624,cus_00233,sub_00233,plan_starter,2025-09-03,2025-09,GBP,24.79,29,paid
inv_003625,cus_00233,sub_00233,plan_starter,2025-10-05,2025-10,GBP,24.79,29,paid
inv_003626,cus_00233,sub_00233,plan_starter,2025-11-01,2025-11,GBP,24.79,29,paid
inv_003627,cus_00233,sub_00233,plan_starter,2025-12-02,2025-12,GBP,24.79,29,paid
inv_003628,cus_00233,sub_00233,plan_starter,2026-01-02,2026-01,GBP,24.79,29,paid
inv_003629,cus_00233,sub_00233,plan_starter,2026-02-05,2026-02,GBP,24.79,29,paid
inv_003630,cus_00233,sub_00233,plan_starter,2026-03-04,2026-03,GBP,24.79,29,paid
inv_003631,cus_00233,sub_00233,plan_starter,2026-04-02,2026-04,GBP,24.79,29,paid
inv_003632,cus_00233,sub_00233,plan_starter,2026-05-03,2026-05,GBP,24.79,29,paid
inv_003633,cus_00233,sub_00233,plan_starter,2026-06-05,2026-06,GBP,24.79,29,paid
inv_003634,cus_00233,sub_00233,plan_starter,2026-07-01,2026-07,GBP,24.79,29,paid
inv_003635,cus_00233,sub_00233,plan_starter,2026-08-04,2026-08,GBP,24.79,29,paid
inv_003636,cus_00234,sub_00234,plan_growth,2025-08-02,2025-08,EUR,99,99,paid
inv_003637,cus_00234,sub_00234,plan_growth,2025-09-02,2025-09,EUR,99,99,paid
inv_003638,cus_00234,sub_00234,plan_growth,2025-10-05,2025-10,EUR,99,99,paid
inv_003639,cus_00234,sub_00234,plan_growth,2025-11-03,2025-11,EUR,99,99,paid
inv_003640,cus_00234,sub_00234,plan_growth,2025-12-03,2025-12,EUR,99,99,paid
inv_003641,cus_00234,sub_00234,plan_growth,2026-01-03,2026-01,EUR,99,99,paid
inv_003642,cus_00234,sub_00234,plan_growth,2026-02-01,2026-02,EUR,99,99,paid
inv_003643,cus_00234,sub_00234,plan_growth,2026-03-04,2026-03,EUR,149,149,paid
inv_003644,cus_00234,sub_00234,plan_growth,2026-04-02,2026-04,EUR,149,149,uncollectible
inv_003645,cus_00234,sub_00234,plan_growth,2026-05-05,2026-05,EUR,149,149,paid
inv_003646,cus_00234,sub_00234,plan_growth,2026-06-03,2026-06,EUR,149,149,paid
inv_003647,cus_00234,sub_00234,plan_growth,2026-07-02,2026-07,EUR,149,149,paid
inv_003648,cus_00234,sub_00234,plan_growth,2026-08-05,2026-08,EUR,149,149,paid
inv_003649,cus_00235,sub_00235,plan_growth,2025-08-05,2025-08,EUR,99,99,paid
inv_003650,cus_00235,sub_00235,plan_growth,2025-09-01,2025-09,EUR,99,99,paid
inv_003651,cus_00235,sub_00235,plan_growth,2025-10-02,2025-10,EUR,99,99,paid
inv_003652,cus_00235,sub_00235,plan_growth,2025-11-04,2025-11,EUR,99,99,paid
inv_003653,cus_00235,sub_00235,plan_growth,2025-12-03,2025-12,EUR,99,99,paid
inv_003654,cus_00235,sub_00235,plan_growth,2026-01-02,2026-01,EUR,99,99,paid
inv_003655,cus_00235,sub_00235,plan_growth,2026-02-04,2026-02,EUR,99,99,paid
inv_003656,cus_00235,sub_00235,plan_growth,2026-03-04,2026-03,EUR,149,149,paid
inv_003657,cus_00235,sub_00235,plan_growth,2026-04-03,2026-04,EUR,149,149,paid
inv_003658,cus_00235,sub_00235,plan_growth,2026-05-02,2026-05,EUR,149,149,paid
inv_003659,cus_00235,sub_00235,plan_growth,2026-06-03,2026-06,EUR,149,149,paid
inv_003660,cus_00235,sub_00235,plan_growth,2026-07-01,2026-07,EUR,149,149,paid
inv_003661,cus_00235,sub_00235,plan_growth,2026-08-03,2026-08,EUR,149,149,void
inv_003662,cus_00236,sub_00236,plan_growth,2025-08-05,2025-08,EUR,99,99,paid
inv_003663,cus_00236,sub_00236,plan_growth,2025-09-03,2025-09,EUR,99,99,paid
inv_003664,cus_00236,sub_00236,plan_growth,2025-10-03,2025-10,EUR,99,99,paid
inv_003665,cus_00236,sub_00236,plan_growth,2025-11-01,2025-11,EUR,99,99,paid
inv_003666,cus_00236,sub_00236,plan_growth,2025-12-02,2025-12,EUR,99,99,paid
inv_003667,cus_00236,sub_00236,plan_growth,2026-01-03,2026-01,EUR,99,99,paid
inv_003668,cus_00236,sub_00236,plan_growth,2026-02-05,2026-02,EUR,99,99,paid
inv_003669,cus_00236,sub_00236,plan_growth,2026-03-04,2026-03,EUR,149,149,paid
inv_003670,cus_00236,sub_00236,plan_growth,2026-04-02,2026-04,EUR,149,149,paid
inv_003671,cus_00236,sub_00236,plan_growth,2026-05-01,2026-05,EUR,149,149,paid
inv_003672,cus_00236,sub_00236,plan_growth,2026-06-05,2026-06,EUR,149,149,paid
inv_003673,cus_00236,sub_00236,plan_growth,2026-07-02,2026-07,EUR,149,149,paid
inv_003674,cus_00236,sub_00236,plan_growth,2026-08-01,2026-08,EUR,149,149,open
inv_003675,cus_00237,sub_00237,plan_enterprise,2025-08-03,2025-08,EUR,999,999,paid
inv_003676,cus_00237,sub_00237,plan_enterprise,2025-09-05,2025-09,EUR,999,999,paid
inv_003677,cus_00237,sub_00237,plan_enterprise,2025-10-05,2025-10,EUR,999,999,paid
inv_003678,cus_00237,sub_00237,plan_enterprise,2025-11-03,2025-11,EUR,999,999,paid
inv_003679,cus_00237,sub_00237,plan_enterprise,2025-12-01,2025-12,EUR,999,999,paid
inv_003680,cus_00237,sub_00237,plan_enterprise,2026-01-05,2026-01,EUR,999,999,paid
inv_003681,cus_00237,sub_00237,plan_enterprise,2026-02-05,2026-02,EUR,999,999,paid
inv_003682,cus_00237,sub_00237,plan_enterprise,2026-03-01,2026-03,EUR,999,999,paid
inv_003683,cus_00237,sub_00237,plan_enterprise,2026-04-04,2026-04,EUR,999,999,paid
inv_003684,cus_00237,sub_00237,plan_enterprise,2026-05-05,2026-05,EUR,999,999,paid
inv_003685,cus_00237,sub_00237,plan_enterprise,2026-06-05,2026-06,EUR,999,999,paid
inv_003686,cus_00237,sub_00237,plan_enterprise,2026-07-04,2026-07,EUR,999,999,paid
inv_003687,cus_00237,sub_00237,plan_enterprise,2026-08-04,2026-08,EUR,999,999,paid
inv_003688,cus_00238,sub_00238,plan_growth,2025-08-05,2025-08,EUR,99,99,paid
inv_003689,cus_00238,sub_00238,plan_growth,2025-09-03,2025-09,EUR,99,99,paid
inv_003690,cus_00238,sub_00238,plan_growth,2025-10-01,2025-10,EUR,99,99,paid
inv_003691,cus_00238,sub_00238,plan_growth,2025-11-05,2025-11,EUR,99,99,paid
inv_003692,cus_00238,sub_00238,plan_growth,2025-12-01,2025-12,EUR,99,99,paid
inv_003693,cus_00238,sub_00238,plan_growth,2026-01-03,2026-01,EUR,99,99,paid
inv_003694,cus_00238,sub_00238,plan_growth,2026-02-02,2026-02,EUR,99,99,paid
inv_003695,cus_00238,sub_00238,plan_growth,2026-03-01,2026-03,EUR,149,149,paid
inv_003696,cus_00238,sub_00238,plan_growth,2026-04-04,2026-04,EUR,149,149,paid
inv_003697,cus_00238,sub_00238,plan_growth,2026-05-04,2026-05,EUR,149,149,paid
inv_003698,cus_00238,sub_00238,plan_growth,2026-06-03,2026-06,EUR,149,149,paid
inv_003699,cus_00238,sub_00238,plan_growth,2026-07-05,2026-07,EUR,149,149,paid
inv_003700,cus_00238,sub_00238,plan_growth,2026-08-02,2026-08,EUR,149,149,paid
inv_003701,cus_00239,sub_00239,plan_scale,2025-08-05,2025-08,EUR,299,299,paid
inv_003702,cus_00239,sub_00239,plan_scale,2025-09-05,2025-09,EUR,299,299,paid
inv_003703,cus_00239,sub_00239,plan_scale,2025-10-05,2025-10,EUR,299,299,paid
inv_003704,cus_00239,sub_00239,plan_scale,2025-11-03,2025-11,EUR,299,299,paid
inv_003705,cus_00239,sub_00239,plan_scale,2025-12-03,2025-12,EUR,299,299,open
inv_003706,cus_00239,sub_00239,plan_scale,2026-01-04,2026-01,EUR,299,299,paid
inv_003707,cus_00239,sub_00239,plan_scale,2026-02-03,2026-02,EUR,299,299,paid
inv_003708,cus_00239,sub_00239,plan_scale,2026-03-01,2026-03,EUR,299,299,open
inv_003709,cus_00239,sub_00239,plan_scale,2026-04-03,2026-04,EUR,299,299,paid
inv_003710,cus_00239,sub_00239,plan_scale,2026-05-02,2026-05,EUR,299,299,paid
inv_003711,cus_00239,sub_00239,plan_scale,2026-06-03,2026-06,EUR,299,299,paid
inv_003712,cus_00239,sub_00239,plan_scale,2026-07-02,2026-07,EUR,299,299,paid
inv_003713,cus_00239,sub_00239,plan_scale,2026-08-03,2026-08,EUR,299,299,paid
inv_003714,cus_00240,sub_00240,plan_growth,2025-08-04,2025-08,EUR,99,99,paid
inv_003715,cus_00240,sub_00240,plan_growth,2025-09-03,2025-09,EUR,99,99,paid
inv_003716,cus_00240,sub_00240,plan_growth,2025-10-01,2025-10,EUR,99,99,paid
inv_003717,cus_00240,sub_00240,plan_growth,2025-11-02,2025-11,EUR,99,99,paid
inv_003718,cus_00241,sub_00241,plan_growth,2025-08-03,2025-08,USD,107.61,99,void
inv_003719,cus_00241,sub_00241,plan_growth,2025-09-03,2025-09,USD,107.61,99,paid
inv_003720,cus_00241,sub_00241,plan_growth,2025-10-04,2025-10,USD,107.61,99,paid
inv_003721,cus_00241,sub_00241,plan_growth,2025-11-04,2025-11,USD,107.61,99,paid
inv_003722,cus_00241,sub_00241,plan_growth,2025-12-01,2025-12,USD,107.61,99,paid
inv_003723,cus_00241,sub_00241,plan_growth,2026-01-01,2026-01,USD,107.61,99,paid
inv_003724,cus_00241,sub_00241,plan_growth,2026-02-01,2026-02,USD,107.61,99,paid
inv_003725,cus_00241,sub_00241,plan_growth,2026-03-03,2026-03,USD,161.96,149,paid
inv_003726,cus_00241,sub_00241,plan_growth,2026-04-02,2026-04,USD,161.96,149,paid
inv_003727,cus_00241,sub_00241,plan_growth,2026-05-05,2026-05,USD,161.96,149,paid
inv_003728,cus_00242,sub_00242,plan_scale,2025-08-01,2025-08,EUR,299,299,paid
inv_003729,cus_00243,sub_00243,plan_starter,2025-08-03,2025-08,EUR,29,29,paid
inv_003730,cus_00243,sub_00243,plan_starter,2025-09-05,2025-09,EUR,29,29,paid
inv_003731,cus_00243,sub_00243,plan_starter,2025-10-01,2025-10,EUR,29,29,paid
inv_003732,cus_00243,sub_00243,plan_starter,2025-11-01,2025-11,EUR,29,29,paid
inv_003733,cus_00243,sub_00243,plan_starter,2025-12-05,2025-12,EUR,29,29,paid
inv_003734,cus_00243,sub_00243,plan_starter,2026-01-03,2026-01,EUR,29,29,paid
inv_003735,cus_00243,sub_00243,plan_starter,2026-02-01,2026-02,EUR,29,29,paid
inv_003736,cus_00243,sub_00243,plan_starter,2026-03-05,2026-03,EUR,29,29,paid
inv_003737,cus_00244,sub_00244,plan_scale,2025-08-04,2025-08,EUR,299,299,paid
inv_003738,cus_00244,sub_00244,plan_scale,2025-09-04,2025-09,EUR,299,299,paid
inv_003739,cus_00244,sub_00244,plan_scale,2025-10-01,2025-10,EUR,299,299,paid
inv_003740,cus_00244,sub_00244,plan_scale,2025-11-02,2025-11,EUR,299,299,paid
inv_003741,cus_00244,sub_00244,plan_scale,2025-12-01,2025-12,EUR,299,299,paid
inv_003742,cus_00244,sub_00244,plan_scale,2026-01-05,2026-01,EUR,299,299,paid
inv_003743,cus_00244,sub_00244,plan_scale,2026-02-01,2026-02,EUR,299,299,paid
inv_003744,cus_00244,sub_00244,plan_scale,2026-03-05,2026-03,EUR,299,299,open
inv_003745,cus_00244,sub_00244,plan_scale,2026-04-04,2026-04,EUR,299,299,paid
inv_003746,cus_00244,sub_00244,plan_scale,2026-05-03,2026-05,EUR,299,299,void
inv_003747,cus_00244,sub_00244,plan_scale,2026-06-02,2026-06,EUR,299,299,paid
inv_003748,cus_00244,sub_00244,plan_scale,2026-07-03,2026-07,EUR,299,299,paid
inv_003749,cus_00244,sub_00244,plan_scale,2026-08-05,2026-08,EUR,299,299,paid
inv_003750,cus_00245,sub_00245,plan_growth,2025-08-01,2025-08,EUR,99,99,paid
inv_003751,cus_00245,sub_00245,plan_growth,2025-09-03,2025-09,EUR,99,99,paid
inv_003752,cus_00245,sub_00245,plan_growth,2025-10-03,2025-10,EUR,99,99,paid
inv_003753,cus_00245,sub_00245,plan_growth,2025-11-03,2025-11,EUR,99,99,paid
inv_003754,cus_00245,sub_00245,plan_growth,2025-12-01,2025-12,EUR,99,99,paid
inv_003755,cus_00245,sub_00245,plan_growth,2026-01-03,2026-01,EUR,99,99,paid
inv_003756,cus_00245,sub_00245,plan_growth,2026-02-03,2026-02,EUR,99,99,uncollectible
inv_003757,cus_00245,sub_00245,plan_growth,2026-03-02,2026-03,EUR,149,149,paid
inv_003758,cus_00245,sub_00245,plan_growth,2026-04-02,2026-04,EUR,149,149,paid
inv_003759,cus_00245,sub_00245,plan_growth,2026-05-05,2026-05,EUR,149,149,paid
inv_003760,cus_00245,sub_00245,plan_growth,2026-06-02,2026-06,EUR,149,149,paid
inv_003761,cus_00245,sub_00245,plan_growth,2026-07-03,2026-07,EUR,149,149,paid
inv_003762,cus_00245,sub_00245,plan_growth,2026-08-05,2026-08,EUR,149,149,paid
inv_003763,cus_00246,sub_00246,plan_growth,2025-08-02,2025-08,EUR,99,99,paid
inv_003764,cus_00246,sub_00246,plan_growth,2025-09-05,2025-09,EUR,99,99,paid
inv_003765,cus_00246,sub_00246,plan_growth,2025-10-04,2025-10,EUR,99,99,paid
inv_003766,cus_00246,sub_00246,plan_growth,2025-11-01,2025-11,EUR,99,99,paid
inv_003767,cus_00246,sub_00246,plan_growth,2025-12-03,2025-12,EUR,99,99,paid
inv_003768,cus_00246,sub_00246,plan_growth,2026-01-03,2026-01,EUR,99,99,paid
inv_003769,cus_00246,sub_00246,plan_growth,2026-02-02,2026-02,EUR,99,99,open
inv_003770,cus_00247,sub_00247,plan_growth,2025-08-01,2025-08,EUR,99,99,paid
inv_003771,cus_00247,sub_00247,plan_growth,2025-09-01,2025-09,EUR,99,99,paid
inv_003772,cus_00247,sub_00247,plan_growth,2025-10-05,2025-10,EUR,99,99,paid
inv_003773,cus_00247,sub_00247,plan_growth,2025-11-01,2025-11,EUR,99,99,paid
inv_003774,cus_00247,sub_00247,plan_growth,2025-12-05,2025-12,EUR,99,99,paid
inv_003775,cus_00247,sub_00247,plan_growth,2026-01-04,2026-01,EUR,99,99,paid
inv_003776,cus_00247,sub_00247,plan_growth,2026-02-01,2026-02,EUR,99,99,paid
inv_003777,cus_00247,sub_00247,plan_growth,2026-03-02,2026-03,EUR,149,149,paid
inv_003778,cus_00247,sub_00247,plan_growth,2026-04-01,2026-04,EUR,149,149,paid
inv_003779,cus_00247,sub_00247,plan_growth,2026-05-02,2026-05,EUR,149,149,void
inv_003780,cus_00247,sub_00247,plan_growth,2026-06-05,2026-06,EUR,149,149,paid
inv_003781,cus_00247,sub_00247,plan_growth,2026-07-01,2026-07,EUR,149,149,paid
inv_003782,cus_00247,sub_00247,plan_growth,2026-08-04,2026-08,EUR,149,149,paid
inv_003783,cus_00248,sub_00248,plan_growth,2025-08-05,2025-08,EUR,99,99,paid
inv_003784,cus_00248,sub_00248,plan_growth,2025-09-05,2025-09,EUR,99,99,paid
inv_003785,cus_00248,sub_00248,plan_growth,2025-10-03,2025-10,EUR,99,99,paid
inv_003786,cus_00248,sub_00248,plan_growth,2025-11-02,2025-11,EUR,99,99,paid
inv_003787,cus_00248,sub_00248,plan_growth,2025-12-01,2025-12,EUR,99,99,paid
inv_003788,cus_00248,sub_00248,plan_growth,2026-01-02,2026-01,EUR,99,99,paid
inv_003789,cus_00248,sub_00248,plan_growth,2026-02-02,2026-02,EUR,99,99,paid
inv_003790,cus_00249,sub_00249,plan_starter,2025-08-02,2025-08,EUR,29,29,paid
inv_003791,cus_00249,sub_00249,plan_starter,2025-09-04,2025-09,EUR,29,29,paid
inv_003792,cus_00249,sub_00249,plan_starter,2025-10-03,2025-10,EUR,29,29,paid
inv_003793,cus_00249,sub_00249,plan_starter,2025-11-05,2025-11,EUR,29,29,paid
inv_003794,cus_00249,sub_00249,plan_starter,2025-12-04,2025-12,EUR,29,29,paid
inv_003795,cus_00249,sub_00249,plan_starter,2026-01-02,2026-01,EUR,29,29,paid
inv_003796,cus_00249,sub_00249,plan_starter,2026-02-01,2026-02,EUR,29,29,paid
inv_003797,cus_00249,sub_00249,plan_starter,2026-03-05,2026-03,EUR,29,29,paid
inv_003798,cus_00249,sub_00249,plan_starter,2026-04-05,2026-04,EUR,29,29,paid
inv_003799,cus_00249,sub_00249,plan_starter,2026-05-02,2026-05,EUR,29,29,open
inv_003800,cus_00249,sub_00249,plan_starter,2026-06-01,2026-06,EUR,29,29,paid
inv_003801,cus_00249,sub_00249,plan_starter,2026-07-04,2026-07,EUR,29,29,paid
inv_003802,cus_00249,sub_00249,plan_starter,2026-08-03,2026-08,EUR,29,29,void
inv_003803,cus_00250,sub_00250,plan_growth,2025-08-01,2025-08,EUR,99,99,paid
inv_003804,cus_00250,sub_00250,plan_growth,2025-09-02,2025-09,EUR,99,99,paid
inv_003805,cus_00250,sub_00250,plan_growth,2025-10-03,2025-10,EUR,99,99,paid
inv_003806,cus_00250,sub_00250,plan_growth,2025-11-04,2025-11,EUR,99,99,paid
inv_003807,cus_00250,sub_00250,plan_growth,2025-12-05,2025-12,EUR,99,99,paid
inv_003808,cus_00250,sub_00250,plan_growth,2026-01-05,2026-01,EUR,99,99,paid
inv_003809,cus_00250,sub_00250,plan_growth,2026-02-04,2026-02,EUR,99,99,paid
inv_003810,cus_00250,sub_00250,plan_growth,2026-03-03,2026-03,EUR,149,149,paid
inv_003811,cus_00250,sub_00250,plan_growth,2026-04-05,2026-04,EUR,149,149,paid
inv_003812,cus_00250,sub_00250,plan_growth,2026-05-03,2026-05,EUR,149,149,paid
inv_003813,cus_00250,sub_00250,plan_growth,2026-06-02,2026-06,EUR,149,149,paid
inv_003814,cus_00250,sub_00250,plan_growth,2026-07-02,2026-07,EUR,149,149,paid
inv_003815,cus_00250,sub_00250,plan_growth,2026-08-02,2026-08,EUR,149,149,paid
inv_003816,cus_00251,sub_00251,plan_scale,2025-08-02,2025-08,EUR,299,299,paid
inv_003817,cus_00251,sub_00251,plan_scale,2025-09-05,2025-09,EUR,299,299,paid
inv_003818,cus_00251,sub_00251,plan_scale,2025-10-04,2025-10,EUR,299,299,paid
inv_003819,cus_00251,sub_00251,plan_scale,2025-11-01,2025-11,EUR,299,299,paid
inv_003820,cus_00251,sub_00251,plan_scale,2025-12-02,2025-12,EUR,299,299,paid
inv_003821,cus_00251,sub_00251,plan_scale,2026-01-04,2026-01,EUR,299,299,paid
inv_003822,cus_00251,sub_00251,plan_scale,2026-02-03,2026-02,EUR,299,299,paid
inv_003823,cus_00251,sub_00251,plan_scale,2026-03-01,2026-03,EUR,299,299,paid
inv_003824,cus_00251,sub_00251,plan_scale,2026-04-01,2026-04,EUR,299,299,paid
inv_003825,cus_00251,sub_00251,plan_scale,2026-05-01,2026-05,EUR,299,299,paid
inv_003826,cus_00251,sub_00251,plan_scale,2026-06-03,2026-06,EUR,299,299,paid
inv_003827,cus_00251,sub_00251,plan_scale,2026-07-05,2026-07,EUR,299,299,paid
inv_003828,cus_00251,sub_00251,plan_scale,2026-08-03,2026-08,EUR,299,299,paid
inv_003829,cus_00252,sub_00252,plan_starter,2025-08-03,2025-08,EUR,29,29,paid
inv_003830,cus_00252,sub_00252,plan_starter,2025-09-02,2025-09,EUR,29,29,paid
inv_003831,cus_00252,sub_00252,plan_starter,2025-10-02,2025-10,EUR,29,29,paid
inv_003832,cus_00252,sub_00252,plan_starter,2025-11-05,2025-11,EUR,29,29,paid
inv_003833,cus_00252,sub_00252,plan_starter,2025-12-03,2025-12,EUR,29,29,paid
inv_003834,cus_00252,sub_00252,plan_starter,2026-01-04,2026-01,EUR,29,29,paid
inv_003835,cus_00252,sub_00252,plan_starter,2026-02-03,2026-02,EUR,29,29,paid
inv_003836,cus_00252,sub_00252,plan_starter,2026-03-05,2026-03,EUR,29,29,paid
inv_003837,cus_00252,sub_00252,plan_starter,2026-04-04,2026-04,EUR,29,29,paid
inv_003838,cus_00252,sub_00252,plan_starter,2026-05-02,2026-05,EUR,29,29,paid
inv_003839,cus_00252,sub_00252,plan_starter,2026-06-05,2026-06,EUR,29,29,paid
inv_003840,cus_00252,sub_00252,plan_starter,2026-07-05,2026-07,EUR,29,29,paid
inv_003841,cus_00252,sub_00252,plan_starter,2026-08-01,2026-08,EUR,29,29,open
inv_003842,cus_00253,sub_00253,plan_starter,2025-08-03,2025-08,GBP,24.79,29,paid
inv_003843,cus_00253,sub_00253,plan_starter,2025-09-01,2025-09,GBP,24.79,29,uncollectible
inv_003844,cus_00253,sub_00253,plan_starter,2025-10-04,2025-10,GBP,24.79,29,open
inv_003845,cus_00253,sub_00253,plan_starter,2025-11-04,2025-11,GBP,24.79,29,paid
inv_003846,cus_00253,sub_00253,plan_starter,2025-12-05,2025-12,GBP,24.79,29,paid
inv_003847,cus_00253,sub_00253,plan_starter,2026-01-03,2026-01,GBP,24.79,29,paid
