charge_id,invoice_id,customer_id,created_at,amount,currency,gateway,attempt,status,failure_code
ch_0004356,inv_003292,cus_00206,2025-08-05T14:58:00Z,99,EUR,stripe,1,succeeded,
ch_0004357,inv_003293,cus_00206,2025-09-04T05:50:00Z,99,EUR,adyen,1,failed,processing_error
ch_0004358,inv_003293,cus_00206,2025-09-11T21:33:00Z,99,EUR,adyen,2,failed,card_declined
ch_0004359,inv_003294,cus_00206,2025-10-01T12:10:00Z,99,EUR,stripe,1,succeeded,
ch_0004360,inv_003295,cus_00206,2025-11-04T07:22:00Z,99,EUR,stripe,1,failed,processing_error
ch_0004361,inv_003295,cus_00206,2025-11-07T05:44:00Z,99,EUR,stripe,2,failed,insufficient_funds
ch_0004362,inv_003295,cus_00206,2025-11-10T15:48:00Z,99,EUR,stripe,3,failed,card_declined
ch_0004363,inv_003295,cus_00206,2025-11-17T02:36:00Z,99,EUR,stripe,4,succeeded,
ch_0004364,inv_003296,cus_00206,2025-12-01T10:32:00Z,99,EUR,stripe,1,succeeded,
ch_0004365,inv_003297,cus_00206,2026-01-02T11:05:00Z,99,EUR,adyen,1,succeeded,
ch_0004366,inv_003298,cus_00206,2026-02-04T16:33:00Z,99,EUR,stripe,1,succeeded,
ch_0004367,inv_003299,cus_00206,2026-03-05T19:24:00Z,149,EUR,mollie,1,succeeded,
ch_0004368,inv_003300,cus_00206,2026-04-02T04:13:00Z,149,EUR,adyen,1,succeeded,
ch_0004369,inv_003301,cus_00206,2026-05-04T21:44:00Z,149,EUR,stripe,1,succeeded,
ch_0004370,inv_003302,cus_00206,2026-06-01T23:46:00Z,149,EUR,stripe,1,succeeded,
ch_0004371,inv_003303,cus_00206,2026-07-03T13:25:00Z,149,EUR,stripe,1,succeeded,
ch_0004372,inv_003304,cus_00206,2026-08-04T02:22:00Z,149,EUR,adyen,1,succeeded,
ch_0004373,inv_003305,cus_00207,2025-07-01T17:52:00Z,299,EUR,stripe,1,succeeded,
ch_0004374,inv_003306,cus_00207,2025-08-05T11:39:00Z,299,EUR,stripe,1,succeeded,
ch_0004375,inv_003307,cus_00207,2025-09-04T07:27:00Z,299,EUR,stripe,1,succeeded,
ch_0004376,inv_003308,cus_00207,2025-10-05T11:40:00Z,299,EUR,mollie,1,succeeded,
ch_0004377,inv_003309,cus_00207,2025-11-01T06:33:00Z,299,EUR,stripe,1,succeeded,
ch_0004378,inv_003310,cus_00207,2025-12-05T19:29:00Z,299,EUR,stripe,1,succeeded,
ch_0004379,inv_003311,cus_00207,2026-01-04T00:03:00Z,299,EUR,adyen,1,succeeded,
ch_0004380,inv_003312,cus_00207,2026-02-05T20:37:00Z,299,EUR,stripe,1,succeeded,
ch_0004381,inv_003313,cus_00207,2026-03-04T12:32:00Z,299,EUR,mollie,1,failed,card_declined
ch_0004382,inv_003313,cus_00207,2026-03-11T21:54:00Z,299,EUR,mollie,2,failed,card_declined
ch_0004383,inv_003313,cus_00207,2026-03-18T11:23:00Z,299,EUR,mollie,3,failed,card_declined
ch_0004384,inv_003313,cus_00207,2026-03-21T03:34:00Z,299,EUR,mollie,4,succeeded,
ch_0004385,inv_003314,cus_00207,2026-04-04T06:54:00Z,299,EUR,stripe,1,succeeded,
ch_0004386,inv_003315,cus_00207,2026-05-01T11:12:00Z,299,EUR,stripe,1,succeeded,
ch_0004387,inv_003316,cus_00207,2026-06-03T06:19:00Z,299,EUR,adyen,1,succeeded,
ch_0004388,inv_003317,cus_00207,2026-07-04T01:18:00Z,299,EUR,stripe,1,failed,insufficient_funds
ch_0004389,inv_003317,cus_00207,2026-07-11T05:46:00Z,299,EUR,stripe,2,failed,insufficient_funds
ch_0004390,inv_003317,cus_00207,2026-07-16T10:48:00Z,299,EUR,stripe,3,succeeded,
ch_0004391,inv_003318,cus_00207,2026-08-01T16:56:00Z,299,EUR,stripe,1,succeeded,
ch_0004392,inv_003319,cus_00208,2025-07-02T10:22:00Z,299,EUR,adyen,1,succeeded,
ch_0004393,inv_003320,cus_00208,2025-08-01T12:34:00Z,299,EUR,stripe,1,failed,card_declined
ch_0004394,inv_003320,cus_00208,2025-08-04T16:17:00Z,299,EUR,stripe,2,failed,card_declined
ch_0004395,inv_003320,cus_00208,2025-08-11T14:38:00Z,299,EUR,stripe,3,succeeded,
ch_0004396,inv_003321,cus_00208,2025-09-03T15:21:00Z,299,EUR,adyen,1,succeeded,
ch_0004397,inv_003322,cus_00208,2025-10-05T17:12:00Z,299,EUR,stripe,1,succeeded,
ch_0004398,inv_003323,cus_00208,2025-11-02T20:22:00Z,299,EUR,stripe,1,succeeded,
ch_0004399,inv_003325,cus_00208,2026-01-04T09:03:00Z,299,EUR,stripe,1,succeeded,
ch_0004400,inv_003326,cus_00208,2026-02-01T20:30:00Z,299,EUR,adyen,1,failed,insufficient_funds
ch_0004401,inv_003326,cus_00208,2026-02-04T00:57:00Z,299,EUR,adyen,2,failed,do_not_honor
ch_0004402,inv_003326,cus_00208,2026-02-09T13:06:00Z,299,EUR,adyen,3,failed,expired_card
ch_0004403,inv_003326,cus_00208,2026-02-14T08:28:00Z,299,EUR,adyen,4,succeeded,
ch_0004404,inv_003327,cus_00208,2026-03-01T14:35:00Z,299,EUR,stripe,1,succeeded,
ch_0004405,inv_003328,cus_00208,2026-04-04T20:10:00Z,299,EUR,stripe,1,succeeded,
ch_0004406,inv_003329,cus_00208,2026-05-05T13:34:00Z,299,EUR,adyen,1,succeeded,
ch_0004407,inv_003330,cus_00208,2026-06-02T04:40:00Z,299,EUR,stripe,1,succeeded,
ch_0004408,inv_003331,cus_00208,2026-07-03T02:13:00Z,299,EUR,adyen,1,succeeded,
ch_0004409,inv_003332,cus_00208,2026-08-05T10:58:00Z,299,EUR,mollie,1,succeeded,
ch_0004410,inv_003333,cus_00209,2025-07-01T06:25:00Z,29,EUR,stripe,1,succeeded,
ch_0004411,inv_003334,cus_00209,2025-08-02T03:25:00Z,29,EUR,mollie,1,succeeded,
ch_0004412,inv_003335,cus_00209,2025-09-02T05:24:00Z,29,EUR,stripe,1,succeeded,
ch_0004413,inv_003336,cus_00209,2025-10-05T07:56:00Z,29,EUR,adyen,1,failed,do_not_honor
ch_0004414,inv_003336,cus_00209,2025-10-12T14:08:00Z,29,EUR,adyen,2,failed,card_declined
ch_0004415,inv_003336,cus_00209,2025-10-19T08:26:00Z,29,EUR,adyen,3,succeeded,
ch_0004416,inv_003337,cus_00209,2025-11-05T05:16:00Z,29,EUR,stripe,1,succeeded,
ch_0004417,inv_003338,cus_00209,2025-12-01T15:28:00Z,29,EUR,adyen,1,succeeded,
ch_0004418,inv_003339,cus_00209,2026-01-02T10:30:00Z,29,EUR,mollie,1,succeeded,
ch_0004419,inv_003340,cus_00209,2026-02-04T21:58:00Z,29,EUR,mollie,1,succeeded,
ch_0004420,inv_003341,cus_00209,2026-03-01T22:14:00Z,29,EUR,stripe,1,failed,processing_error
ch_0004421,inv_003341,cus_00209,2026-03-06T08:15:00Z,29,EUR,stripe,2,failed,card_declined
ch_0004422,inv_003341,cus_00209,2026-03-11T13:39:00Z,29,EUR,stripe,3,succeeded,
ch_0004423,inv_003342,cus_00209,2026-04-05T06:05:00Z,29,EUR,stripe,1,succeeded,
ch_0004424,inv_003343,cus_00209,2026-05-04T19:08:00Z,29,EUR,stripe,1,succeeded,
ch_0004425,inv_003344,cus_00209,2026-06-02T13:48:00Z,29,EUR,stripe,1,succeeded,
ch_0004426,inv_003345,cus_00209,2026-07-03T09:47:00Z,29,EUR,stripe,1,succeeded,
ch_0004427,inv_003346,cus_00209,2026-08-01T09:47:00Z,29,EUR,stripe,1,succeeded,
ch_0004428,inv_003347,cus_00210,2025-07-03T10:01:00Z,94.29,CHF,stripe,1,succeeded,
ch_0004429,inv_003348,cus_00210,2025-08-03T19:17:00Z,94.29,CHF,adyen,1,succeeded,
ch_0004430,inv_003349,cus_00210,2025-09-04T02:25:00Z,94.29,CHF,stripe,1,succeeded,
ch_0004431,inv_003350,cus_00210,2025-10-02T21:49:00Z,94.29,CHF,stripe,1,succeeded,
ch_0004432,inv_003351,cus_00210,2025-11-03T18:52:00Z,94.29,CHF,stripe,1,succeeded,
ch_0004433,inv_003352,cus_00210,2025-12-04T05:02:00Z,94.29,CHF,stripe,1,succeeded,
ch_0004434,inv_003353,cus_00210,2026-01-04T17:46:00Z,94.29,CHF,mollie,1,succeeded,
ch_0004435,inv_003354,cus_00210,2026-02-04T13:14:00Z,94.29,CHF,adyen,1,succeeded,
ch_0004436,inv_003355,cus_00210,2026-03-02T01:14:00Z,141.9,CHF,adyen,1,succeeded,
ch_0004437,inv_003356,cus_00210,2026-04-03T09:19:00Z,141.9,CHF,stripe,1,succeeded,
ch_0004438,inv_003357,cus_00210,2026-05-04T02:22:00Z,141.9,CHF,mollie,1,succeeded,
ch_0004439,inv_003358,cus_00210,2026-06-03T21:44:00Z,141.9,CHF,mollie,1,succeeded,
ch_0004440,inv_003359,cus_00210,2026-07-04T08:52:00Z,141.9,CHF,stripe,1,succeeded,
ch_0004441,inv_003360,cus_00210,2026-08-03T03:57:00Z,141.9,CHF,stripe,1,succeeded,
ch_0004442,inv_003361,cus_00211,2025-07-05T17:01:00Z,99,EUR,stripe,1,succeeded,
ch_0004443,inv_003362,cus_00211,2025-08-03T13:33:00Z,99,EUR,stripe,1,succeeded,
ch_0004444,inv_003363,cus_00211,2025-09-03T19:00:00Z,99,EUR,stripe,1,succeeded,
ch_0004445,inv_003364,cus_00211,2025-10-03T18:33:00Z,99,EUR,stripe,1,succeeded,
ch_0004446,inv_003365,cus_00211,2025-11-01T20:02:00Z,99,EUR,stripe,1,succeeded,
ch_0004447,inv_003366,cus_00212,2025-07-03T03:49:00Z,29,EUR,stripe,1,succeeded,
ch_0004448,inv_003367,cus_00212,2025-08-02T16:14:00Z,29,EUR,stripe,1,succeeded,
ch_0004449,inv_003368,cus_00212,2025-09-02T08:01:00Z,29,EUR,mollie,1,succeeded,
ch_0004450,inv_003369,cus_00212,2025-10-03T09:37:00Z,29,EUR,adyen,1,succeeded,
ch_0004451,inv_003370,cus_00212,2025-11-05T11:22:00Z,29,EUR,mollie,1,succeeded,
ch_0004452,inv_003371,cus_00212,2025-12-03T23:54:00Z,29,EUR,adyen,1,succeeded,
ch_0004453,inv_003372,cus_00212,2026-01-01T15:12:00Z,29,EUR,stripe,1,failed,insufficient_funds
ch_0004454,inv_003372,cus_00212,2026-01-06T04:01:00Z,29,EUR,stripe,2,succeeded,
ch_0004455,inv_003373,cus_00212,2026-02-02T07:25:00Z,29,EUR,adyen,1,failed,card_declined
ch_0004456,inv_003373,cus_00212,2026-02-07T22:55:00Z,29,EUR,adyen,2,succeeded,
ch_0004457,inv_003374,cus_00212,2026-03-01T20:43:00Z,29,EUR,stripe,1,failed,do_not_honor
ch_0004458,inv_003374,cus_00212,2026-03-04T08:56:00Z,29,EUR,stripe,2,succeeded,
ch_0004459,inv_003375,cus_00212,2026-04-01T17:01:00Z,29,EUR,stripe,1,succeeded,
ch_0004460,inv_003376,cus_00212,2026-05-02T04:08:00Z,29,EUR,stripe,1,failed,card_declined
ch_0004461,inv_003376,cus_00212,2026-05-07T19:36:00Z,29,EUR,stripe,2,failed,insufficient_funds
ch_0004462,inv_003376,cus_00212,2026-05-12T05:30:00Z,29,EUR,stripe,3,failed,expired_card
ch_0004463,inv_003376,cus_00212,2026-05-17T16:48:00Z,29,EUR,stripe,4,failed,insufficient_funds
ch_0004464,inv_003377,cus_00212,2026-06-02T18:29:00Z,29,EUR,stripe,1,succeeded,
ch_0004465,inv_003378,cus_00212,2026-07-04T08:18:00Z,29,EUR,stripe,1,succeeded,
ch_0004466,inv_003379,cus_00212,2026-08-04T06:56:00Z,29,EUR,adyen,1,succeeded,
ch_0004467,inv_003380,cus_00213,2025-07-05T22:30:00Z,329.55,SEK,stripe,1,succeeded,
ch_0004468,inv_003381,cus_00213,2025-08-04T15:27:00Z,329.55,SEK,stripe,1,succeeded,
ch_0004469,inv_003382,cus_00213,2025-09-01T12:01:00Z,329.55,SEK,stripe,1,succeeded,
ch_0004470,inv_003383,cus_00213,2025-10-04T02:33:00Z,329.55,SEK,mollie,1,succeeded,
ch_0004471,inv_003384,cus_00213,2025-11-04T19:22:00Z,329.55,SEK,stripe,1,succeeded,
ch_0004472,inv_003385,cus_00213,2025-12-04T04:22:00Z,329.55,SEK,adyen,1,succeeded,
ch_0004473,inv_003386,cus_00213,2026-01-01T04:42:00Z,329.55,SEK,adyen,1,failed,expired_card
ch_0004474,inv_003386,cus_00213,2026-01-08T04:53:00Z,329.55,SEK,adyen,2,failed,card_declined
ch_0004475,inv_003386,cus_00213,2026-01-15T23:09:00Z,329.55,SEK,adyen,3,succeeded,
ch_0004476,inv_003387,cus_00213,2026-02-01T02:15:00Z,329.55,SEK,stripe,1,succeeded,
ch_0004477,inv_003388,cus_00213,2026-03-02T09:44:00Z,329.55,SEK,stripe,1,succeeded,
ch_0004478,inv_003389,cus_00213,2026-04-04T00:47:00Z,329.55,SEK,mollie,1,succeeded,
ch_0004479,inv_003390,cus_00213,2026-05-04T07:44:00Z,329.55,SEK,adyen,1,succeeded,
ch_0004480,inv_003391,cus_00213,2026-06-01T21:29:00Z,329.55,SEK,stripe,1,failed,insufficient_funds
ch_0004481,inv_003391,cus_00213,2026-06-08T10:51:00Z,329.55,SEK,stripe,2,failed,do_not_honor
ch_0004482,inv_003391,cus_00213,2026-06-13T14:10:00Z,329.55,SEK,stripe,3,failed,card_declined
ch_0004483,inv_003392,cus_00213,2026-07-01T03:30:00Z,329.55,SEK,mollie,1,failed,processing_error
ch_0004484,inv_003392,cus_00213,2026-07-08T10:00:00Z,329.55,SEK,mollie,2,failed,expired_card
ch_0004485,inv_003392,cus_00213,2026-07-15T01:02:00Z,329.55,SEK,mollie,3,failed,insufficient_funds
ch_0004486,inv_003392,cus_00213,2026-07-20T01:49:00Z,329.55,SEK,mollie,4,failed,insufficient_funds
ch_0004487,inv_003393,cus_00213,2026-08-04T21:37:00Z,329.55,SEK,mollie,1,succeeded,
ch_0004488,inv_003394,cus_00214,2025-07-01T01:48:00Z,99,EUR,mollie,1,failed,card_declined
ch_0004489,inv_003394,cus_00214,2025-07-04T11:06:00Z,99,EUR,mollie,2,failed,expired_card
ch_0004490,inv_003394,cus_00214,2025-07-11T23:47:00Z,99,EUR,mollie,3,succeeded,
ch_0004491,inv_003395,cus_00214,2025-08-05T03:36:00Z,99,EUR,stripe,1,succeeded,
ch_0004492,inv_003396,cus_00214,2025-09-05T19:49:00Z,99,EUR,stripe,1,succeeded,
ch_0004493,inv_003397,cus_00214,2025-10-01T20:18:00Z,99,EUR,mollie,1,succeeded,
ch_0004494,inv_003398,cus_00214,2025-11-02T14:32:00Z,99,EUR,mollie,1,failed,card_declined
ch_0004495,inv_003398,cus_00214,2025-11-07T15:24:00Z,99,EUR,mollie,2,succeeded,
ch_0004496,inv_003399,cus_00214,2025-12-05T17:43:00Z,99,EUR,stripe,1,succeeded,
ch_0004497,inv_003400,cus_00214,2026-01-04T12:41:00Z,99,EUR,stripe,1,failed,insufficient_funds
ch_0004498,inv_003400,cus_00214,2026-01-07T10:47:00Z,99,EUR,stripe,2,failed,card_declined
ch_0004499,inv_003400,cus_00214,2026-01-10T15:04:00Z,99,EUR,stripe,3,failed,do_not_honor
ch_0004500,inv_003400,cus_00214,2026-01-17T16:10:00Z,99,EUR,stripe,4,succeeded,
ch_0004501,inv_003401,cus_00214,2026-02-04T03:55:00Z,99,EUR,adyen,1,succeeded,
ch_0004502,inv_003402,cus_00215,2025-07-02T12:29:00Z,299,EUR,stripe,1,succeeded,
ch_0004503,inv_003403,cus_00215,2025-08-01T12:20:00Z,299,EUR,stripe,1,succeeded,
ch_0004504,inv_003404,cus_00215,2025-09-01T04:35:00Z,299,EUR,stripe,1,succeeded,
ch_0004505,inv_003405,cus_00215,2025-10-05T14:59:00Z,299,EUR,stripe,1,succeeded,
ch_0004506,inv_003406,cus_00215,2025-11-04T09:04:00Z,299,EUR,mollie,1,succeeded,
ch_0004507,inv_003407,cus_00215,2025-12-05T08:27:00Z,299,EUR,mollie,1,succeeded,
ch_0004508,inv_003408,cus_00215,2026-01-02T04:40:00Z,299,EUR,adyen,1,failed,card_declined
ch_0004509,inv_003408,cus_00215,2026-01-07T17:06:00Z,299,EUR,adyen,2,failed,processing_error
ch_0004510,inv_003409,cus_00215,2026-02-01T14:13:00Z,299,EUR,stripe,1,failed,insufficient_funds
ch_0004511,inv_003409,cus_00215,2026-02-04T07:42:00Z,299,EUR,stripe,2,failed,expired_card
ch_0004512,inv_003409,cus_00215,2026-02-07T17:49:00Z,299,EUR,stripe,3,succeeded,
ch_0004513,inv_003410,cus_00215,2026-03-02T15:51:00Z,299,EUR,adyen,1,succeeded,
ch_0004514,inv_003411,cus_00215,2026-04-03T06:10:00Z,299,EUR,mollie,1,succeeded,
ch_0004515,inv_003412,cus_00215,2026-05-02T05:41:00Z,299,EUR,stripe,1,succeeded,
ch_0004516,inv_003413,cus_00215,2026-06-01T02:32:00Z,299,EUR,stripe,1,failed,card_declined
ch_0004517,inv_003413,cus_00215,2026-06-08T05:30:00Z,299,EUR,stripe,2,failed,do_not_honor
ch_0004518,inv_003413,cus_00215,2026-06-13T22:22:00Z,299,EUR,stripe,3,failed,processing_error
ch_0004519,inv_003414,cus_00215,2026-07-02T18:30:00Z,299,EUR,stripe,1,succeeded,
ch_0004520,inv_003415,cus_00215,2026-08-05T05:03:00Z,299,EUR,stripe,1,succeeded,
ch_0004521,inv_003416,cus_00216,2025-07-03T02:37:00Z,29,EUR,stripe,1,succeeded,
ch_0004522,inv_003417,cus_00216,2025-08-03T20:06:00Z,29,EUR,mollie,1,succeeded,
ch_0004523,inv_003418,cus_00216,2025-09-02T19:40:00Z,29,EUR,adyen,1,succeeded,
ch_0004524,inv_003419,cus_00216,2025-10-03T15:22:00Z,29,EUR,stripe,1,succeeded,
ch_0004525,inv_003420,cus_00216,2025-11-03T16:11:00Z,29,EUR,stripe,1,succeeded,
ch_0004526,inv_003421,cus_00216,2025-12-01T04:22:00Z,29,EUR,stripe,1,succeeded,
ch_0004527,inv_003422,cus_00216,2026-01-04T06:02:00Z,29,EUR,mollie,1,succeeded,
ch_0004528,inv_003423,cus_00216,2026-02-01T01:54:00Z,29,EUR,stripe,1,failed,do_not_honor
ch_0004529,inv_003423,cus_00216,2026-02-04T01:29:00Z,29,EUR,stripe,2,failed,insufficient_funds
ch_0004530,inv_003423,cus_00216,2026-02-07T16:26:00Z,29,EUR,stripe,3,failed,card_declined
ch_0004531,inv_003423,cus_00216,2026-02-12T19:44:00Z,29,EUR,stripe,4,succeeded,
ch_0004532,inv_003424,cus_00216,2026-03-02T09:24:00Z,29,EUR,stripe,1,succeeded,
ch_0004533,inv_003425,cus_00216,2026-04-04T20:03:00Z,29,EUR,adyen,1,failed,insufficient_funds
ch_0004534,inv_003425,cus_00216,2026-04-07T03:25:00Z,29,EUR,adyen,2,failed,processing_error
ch_0004535,inv_003425,cus_00216,2026-04-12T20:04:00Z,29,EUR,adyen,3,succeeded,
ch_0004536,inv_003426,cus_00216,2026-05-04T15:19:00Z,29,EUR,mollie,1,succeeded,
ch_0004537,inv_003427,cus_00216,2026-06-03T01:21:00Z,29,EUR,mollie,1,failed,processing_error
ch_0004538,inv_003427,cus_00216,2026-06-08T01:22:00Z,29,EUR,mollie,2,failed,card_declined
ch_0004539,inv_003427,cus_00216,2026-06-15T02:06:00Z,29,EUR,mollie,3,failed,do_not_honor
ch_0004540,inv_003427,cus_00216,2026-06-18T07:19:00Z,29,EUR,mollie,4,succeeded,
ch_0004541,inv_003428,cus_00216,2026-07-03T10:04:00Z,29,EUR,stripe,1,failed,insufficient_funds
ch_0004542,inv_003428,cus_00216,2026-07-08T03:52:00Z,29,EUR,stripe,2,succeeded,
ch_0004543,inv_003429,cus_00216,2026-08-03T01:27:00Z,29,EUR,stripe,1,succeeded,
ch_0004544,inv_003430,cus_00217,2025-07-01T21:41:00Z,99,EUR,stripe,1,succeeded,
ch_0004545,inv_003431,cus_00217,2025-08-03T15:37:00Z,99,EUR,adyen,1,succeeded,
ch_0004546,inv_003432,cus_00217,2025-09-04T05:44:00Z,99,EUR,adyen,1,succeeded,
ch_0004547,inv_003433,cus_00217,2025-10-03T02:52:00Z,99,EUR,stripe,1,succeeded,
ch_0004548,inv_003434,cus_00217,2025-11-02T13:49:00Z,99,EUR,stripe,1,succeeded,
ch_0004549,inv_003435,cus_00217,2025-12-02T14:09:00Z,99,EUR,stripe,1,succeeded,
ch_0004550,inv_003436,cus_00217,2026-01-03T01:17:00Z,99,EUR,stripe,1,succeeded,
ch_0004551,inv_003437,cus_00218,2025-07-03T03:49:00Z,99,EUR,stripe,1,succeeded,
ch_0004552,inv_003438,cus_00218,2025-08-03T02:13:00Z,99,EUR,adyen,1,succeeded,
ch_0004553,inv_003439,cus_00218,2025-09-01T17:33:00Z,99,EUR,mollie,1,succeeded,
ch_0004554,inv_003440,cus_00218,2025-10-05T16:03:00Z,99,EUR,stripe,1,succeeded,
ch_0004555,inv_003441,cus_00218,2025-11-02T21:01:00Z,99,EUR,stripe,1,succeeded,
ch_0004556,inv_003442,cus_00218,2025-12-02T11:38:00Z,99,EUR,adyen,1,succeeded,
ch_0004557,inv_003443,cus_00218,2026-01-05T03:36:00Z,99,EUR,stripe,1,succeeded,
ch_0004558,inv_003444,cus_00218,2026-02-03T09:53:00Z,99,EUR,mollie,1,succeeded,
ch_0004559,inv_003445,cus_00218,2026-03-02T08:35:00Z,149,EUR,adyen,1,succeeded,
ch_0004560,inv_003446,cus_00218,2026-04-02T02:11:00Z,149,EUR,stripe,1,succeeded,
ch_0004561,inv_003447,cus_00219,2025-07-03T22:08:00Z,853.85,GBP,stripe,1,succeeded,
ch_0004562,inv_003448,cus_00219,2025-08-04T08:54:00Z,853.85,GBP,adyen,1,failed,expired_card
ch_0004563,inv_003448,cus_00219,2025-08-11T23:11:00Z,853.85,GBP,adyen,2,failed,insufficient_funds
ch_0004564,inv_003448,cus_00219,2025-08-16T04:26:00Z,853.85,GBP,adyen,3,succeeded,
ch_0004565,inv_003449,cus_00219,2025-09-04T03:11:00Z,853.85,GBP,stripe,1,succeeded,
ch_0004566,inv_003450,cus_00219,2025-10-03T19:19:00Z,853.85,GBP,adyen,1,succeeded,
ch_0004567,inv_003451,cus_00219,2025-11-05T16:02:00Z,853.85,GBP,stripe,1,succeeded,
ch_0004568,inv_003452,cus_00219,2025-12-01T11:51:00Z,853.85,GBP,stripe,1,succeeded,
ch_0004569,inv_003453,cus_00219,2026-01-04T17:14:00Z,853.85,GBP,mollie,1,succeeded,
ch_0004570,inv_003454,cus_00219,2026-02-05T02:34:00Z,853.85,GBP,stripe,1,succeeded,
ch_0004571,inv_003455,cus_00219,2026-03-04T09:26:00Z,853.85,GBP,mollie,1,succeeded,
ch_0004572,inv_003456,cus_00219,2026-04-05T08:48:00Z,853.85,GBP,stripe,1,succeeded,
ch_0004573,inv_003457,cus_00219,2026-05-01T17:15:00Z,853.85,GBP,stripe,1,succeeded,
ch_0004574,inv_003458,cus_00219,2026-06-01T14:54:00Z,853.85,GBP,stripe,1,failed,insufficient_funds
ch_0004575,inv_003458,cus_00219,2026-06-08T21:52:00Z,853.85,GBP,stripe,2,succeeded,
ch_0004576,inv_003459,cus_00219,2026-07-04T21:06:00Z,853.85,GBP,adyen,1,succeeded,
ch_0004577,inv_003460,cus_00219,2026-08-04T16:59:00Z,853.85,GBP,stripe,1,succeeded,
ch_0004578,inv_003461,cus_00220,2025-07-03T07:08:00Z,99,EUR,stripe,1,succeeded,
ch_0004579,inv_003462,cus_00220,2025-08-02T14:00:00Z,99,EUR,adyen,1,succeeded,
ch_0004580,inv_003463,cus_00220,2025-09-02T13:40:00Z,99,EUR,stripe,1,succeeded,
ch_0004581,inv_003464,cus_00220,2025-10-02T18:16:00Z,99,EUR,stripe,1,succeeded,
ch_0004582,inv_003465,cus_00220,2025-11-01T22:04:00Z,99,EUR,stripe,1,succeeded,
ch_0004583,inv_003466,cus_00220,2025-12-02T19:21:00Z,99,EUR,stripe,1,succeeded,
ch_0004584,inv_003467,cus_00220,2026-01-03T11:34:00Z,99,EUR,adyen,1,succeeded,
ch_0004585,inv_003468,cus_00220,2026-02-01T07:28:00Z,99,EUR,stripe,1,succeeded,
ch_0004586,inv_003469,cus_00220,2026-03-04T04:52:00Z,149,EUR,stripe,1,failed,do_not_honor
ch_0004587,inv_003469,cus_00220,2026-03-07T02:11:00Z,149,EUR,stripe,2,succeeded,
ch_0004588,inv_003470,cus_00220,2026-04-01T18:31:00Z,149,EUR,adyen,1,succeeded,
ch_0004589,inv_003471,cus_00220,2026-05-04T19:28:00Z,149,EUR,adyen,1,succeeded,
ch_0004590,inv_003472,cus_00220,2026-06-05T07:32:00Z,149,EUR,stripe,1,failed,do_not_honor
ch_0004591,inv_003472,cus_00220,2026-06-12T00:56:00Z,149,EUR,stripe,2,failed,insufficient_funds
ch_0004592,inv_003472,cus_00220,2026-06-19T12:57:00Z,149,EUR,stripe,3,failed,card_declined
ch_0004593,inv_003473,cus_00220,2026-07-02T01:03:00Z,149,EUR,mollie,1,failed,do_not_honor
ch_0004594,inv_003473,cus_00220,2026-07-05T02:13:00Z,149,EUR,mollie,2,failed,card_declined
ch_0004595,inv_003473,cus_00220,2026-07-10T14:30:00Z,149,EUR,mollie,3,succeeded,
ch_0004596,inv_003475,cus_00221,2025-07-02T19:07:00Z,99,EUR,stripe,1,succeeded,
ch_0004597,inv_003476,cus_00221,2025-08-02T14:28:00Z,99,EUR,stripe,1,succeeded,
ch_0004598,inv_003477,cus_00221,2025-09-03T13:54:00Z,99,EUR,stripe,1,failed,card_declined
ch_0004599,inv_003477,cus_00221,2025-09-06T03:15:00Z,99,EUR,stripe,2,succeeded,
ch_0004600,inv_003478,cus_00221,2025-10-01T05:10:00Z,99,EUR,stripe,1,failed,card_declined
ch_0004601,inv_003478,cus_00221,2025-10-08T02:46:00Z,99,EUR,stripe,2,failed,card_declined
ch_0004602,inv_003478,cus_00221,2025-10-15T03:08:00Z,99,EUR,stripe,3,failed,insufficient_funds
ch_0004603,inv_003478,cus_00221,2025-10-22T17:48:00Z,99,EUR,stripe,4,succeeded,
ch_0004604,inv_003479,cus_00221,2025-11-03T20:09:00Z,99,EUR,mollie,1,succeeded,
ch_0004605,inv_003480,cus_00221,2025-12-03T20:26:00Z,99,EUR,adyen,1,failed,expired_card
ch_0004606,inv_003480,cus_00221,2025-12-06T01:22:00Z,99,EUR,adyen,2,failed,expired_card
ch_0004607,inv_003480,cus_00221,2025-12-11T20:16:00Z,99,EUR,adyen,3,succeeded,
ch_0004608,inv_003481,cus_00221,2026-01-01T21:03:00Z,99,EUR,stripe,1,succeeded,
ch_0004609,inv_003482,cus_00221,2026-02-05T19:33:00Z,99,EUR,stripe,1,failed,insufficient_funds
ch_0004610,inv_003482,cus_00221,2026-02-10T06:08:00Z,99,EUR,stripe,2,failed,insufficient_funds
ch_0004611,inv_003482,cus_00221,2026-02-13T10:08:00Z,99,EUR,stripe,3,failed,insufficient_funds
ch_0004612,inv_003482,cus_00221,2026-02-18T22:27:00Z,99,EUR,stripe,4,succeeded,
ch_0004613,inv_003483,cus_00221,2026-03-02T02:34:00Z,149,EUR,stripe,1,failed,insufficient_funds
ch_0004614,inv_003483,cus_00221,2026-03-09T21:58:00Z,149,EUR,stripe,2,failed,do_not_honor
ch_0004615,inv_003483,cus_00221,2026-03-16T19:37:00Z,149,EUR,stripe,3,succeeded,
ch_0004616,inv_003484,cus_00221,2026-04-04T18:38:00Z,149,EUR,stripe,1,succeeded,
